Approach,Generation,Replication,Proportion of Desirable Alleles,Phenotypic Value,Inbreeding
GEBV Selection,0,21,0.5006264285714286,33.15168622,0.004118766220473681
GEBV Selection,1,21,0.54986,41.04491542,0.03614225116891626
GEBV Selection,2,21,0.6082,38.9856084,0.3278142727991377
GEBV Selection,3,21,0.6241,46.0589546,0.6465723372300481
GEBV Selection,4,21,0.6532714285714286,42.959556,-
GEBV Selection,0,22,0.4990478571428571,39.36235902,0.012585935496724461
GEBV Selection,1,22,0.5320042857142857,32.49348728,0.1845194620172964
GEBV Selection,2,22,0.59915,44.8933187,0.4699662325088239
GEBV Selection,3,22,0.6089571428571429,41.7327344,0.5878318096782154
GEBV Selection,4,22,0.6524571428571428,48.2111628,-
GEBV Selection,0,23,0.5001228571428572,36.22253533,0.002631990773046575
GEBV Selection,1,23,0.5449857142857143,38.4909684,-0.010486941392233785
GEBV Selection,2,23,0.6162785714285715,43.3660063,0.3197793015962717
GEBV Selection,3,23,0.6267142857142857,45.2836146,0.4151794742393154
GEBV Selection,4,23,0.6581857142857143,48.5650836,-
GEBV Selection,0,24,0.5000707142857143,34.84621889,-0.03043313092634895
GEBV Selection,1,24,0.5429428571428572,37.22796708,0.14941604273904857
GEBV Selection,2,24,0.5941071428571428,40.1776613,0.4771665105653198
GEBV Selection,3,24,0.6383571428571428,39.0149738,0.913529194760502
GEBV Selection,4,24,0.6507285714285714,46.2341472,-
GEBV Selection,0,25,0.4999935714285714,37.04538633,0.01215453760651088
GEBV Selection,1,25,0.5436942857142857,39.24959904,0.01839617325147236
GEBV Selection,2,25,0.5962214285714286,47.2637901,0.4389168297571035
GEBV Selection,3,25,0.6300142857142857,43.077623,0.9403337462302096
GEBV Selection,4,25,0.6480857142857143,46.5333452,-
GEBV Selection,0,26,0.5001671428571428,37.41360575,-0.004896119392480707
GEBV Selection,1,26,0.5494285714285715,43.9022741,0.08423649736046561
GEBV Selection,2,26,0.5985785714285714,51.6251688,0.4675191961881674
GEBV Selection,3,26,0.6137571428571429,34.120477,1.3025147612634447
GEBV Selection,4,26,0.5963571428571428,48.1113052,-
GEBV Selection,0,27,0.5000778571428572,33.41459549,0.020445392668901715
GEBV Selection,1,27,0.5535971428571429,36.82571038,0.1147584373066816
GEBV Selection,2,27,0.5972714285714286,42.7526174,0.4343840893388232
GEBV Selection,3,27,0.6202571428571428,38.781035,0.8263636246654537
GEBV Selection,4,27,0.6184714285714286,45.0547458,-
GEBV Selection,0,28,0.49983142857142854,34.81398611,0.006222058447467282
GEBV Selection,1,28,0.5457671428571428,34.86771376,0.14014936789135718
GEBV Selection,2,28,0.6173357142857143,43.807086,0.23643795339155643
GEBV Selection,3,28,0.6408857142857143,48.5831522,0.9206487146132554
GEBV Selection,4,28,0.6362714285714286,47.666881,-
GEBV Selection,0,29,0.49964142857142857,26.65062227,0.028571596821763367
GEBV Selection,1,29,0.5715428571428571,44.24142638,0.01268244287501393
GEBV Selection,2,29,0.6148785714285714,40.2689077,0.28575958715621197
GEBV Selection,3,29,0.6377714285714285,48.5908576,0.7575584812615581
GEBV Selection,4,29,0.6634714285714285,44.520594,-
GEBV Selection,0,30,0.49935857142857143,32.49145361,0.007802718207477796
GEBV Selection,1,30,0.5509185714285715,38.60433504,0.1352493336085589
GEBV Selection,2,30,0.6109285714285715,45.210255,0.6917088408935667
GEBV Selection,3,30,0.6555285714285715,45.4916198,1.4603879927564176
GEBV Selection,4,30,0.6589571428571429,45.5495998,-
